cv_id,jd_id,cv_jd_similarity,cv_skill,jd_requirement,skill_requirement_similarity,ai_prediction,__index_level_0__,cv_final,jd_final
cv_d8d34773594814f3cb3f1e458eb3b769.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.814296,Familiar with working on an Agile Development team using Git and CI/CD pipeline tool,Familiarity with cloud platforms such as AWS,0.5882093,0,47183,familiar working agile development team using git ci cd pipeline tool,familiarity cloud platform amazon web service
cv_2ce670baf320dfc78c2ac33bd3d711b5.txt,f7917bee-332a-49b7-a418-e07bc4325d99,0.8027222,"900 TOEIC Listening & Reading, 260 TOEIC Speaking & Writing",English speaking on average (TOEIC 450 or higher),0.69098616,1,50912,900 toeic listening reading 260 toeic speaking writing,english speaking average toeic 450 higher
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"Error handling, logging, and error management in applications",Strong understanding of asynchronous programming and event-driven architecture.,0.5588875,0,20995,error handling logging error management application,strong understanding asynchronous programming event driven architecture
cv_4e3ad49f1bad8704ba21b877576b0de3.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.8129609,"Familiar with HTML, CSS, and basic web concepts",Basic level of HTML / CSS coding web skills,0.7806165,1,34997,familiar html cs basic web concept,basic level html cs coding web skill
cv_b3b474089468dff10f0b62dc0d09b41b.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7567901,"Data Science & AI: Deep Learning (PyTorch, Keras), Time Series Forecasting, Computer Vision, Speech Processing","Familiarity with machine learning frameworks such as TensorFlow, PyTorch, or scikit-learn.",0.66974604,1,13668,data science artificial intelligence deep learning pytorch kera time series forecasting computer vision speech processing,familiarity machine learning framework tensorflow pytorch scikit learn
cv_9aed979683447781cac70e985fc33435.txt,95331dc6-82a1-4ed6-9644-0ee9903fe8cf,0.7593255,"Fluent in English communication, can use English to research",Experience with security standards.,0.5589123,0,48036,fluent english communication use english research,experience security standard
cv_23708658866ac56f08de7ebca28d0dd8.txt,85d22047-51c9-4fc5-b268-acbc77fefef5,0.7764937,Developed comprehensive game prototypes to visualize and test gameplay flow and interface design,Experience of game reward systems.,0.632302,1,3703,developed comprehensive game prototype visualize test gameplay flow interface design,experience game reward system
cv_4753b2dcbff32dbd952e5720536ff1bc.txt,a8789cbc-67e9-4b8c-8ce4-c4720353d026,0.7558653,"Experienced in genres such as RPG, horror, FPS, with work in both 2D and 3D","Experience developing games in specific genres like RPG, Card, platformer, etc.",0.7708149,1,5765,experienced genre rpg horror fps work 2d 3d,experience developing game specific genre like rpg card platformer etc
cv_db2d69c84fc86dd0610fb420ed2a9f66.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7867359,English: Proficient in communicating and reading documents,Strong verbal and written communication skills in English.,0.7909262,1,35546,english proficient communicating reading document,strong verbal written communication skill english
cv_21ac66a4a7046e8f885a7fa85392916f.txt,58507ae8-f736-4a4d-b5b2-85e535fb0dd3,0.81219155,"Capable of analyzing requirements from PO/PM and breaking them down into smaller, manageable tasks for team members","Good logical thinking, capable of system design.",0.6159488,1,13940,capable analyzing requirement po pm breaking smaller manageable task team member,good logical thinking capable system design
cv_616f95c238986c46250a55ae4208c193.txt,d5f3ff70-3dfa-4502-9ebe-b24653d6a8c2,0.7932697,"IT Skills: DBMS (MySQL, PostgreSQL, Oracle, MongoDB), Linux and Windows system administration, Java (Spring Boot), Oracle Middleware, application integration, big data (data warehouse, data lake). Microsoft Excel,Word, Power point","Bachelor s degree in Economics, Mathematics, Statistics, or Business Management (or equivalent experience)",0.58490086,0,24027,skill dbms mysql postgresql oracle mongodb linux window system administration java spring boot oracle middleware application integration big data data warehouse data lake microsoft excel word power point,bachelor degree economics mathematics statistic business management equivalent experience
cv_c11660134d35f7d96e4dadc8be6b9f27.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8130004,"Testing: Manual Testing, Test Case Design, Test Plan Development",Solid understanding of mobile app development (iOS & Android) and their unique testing challenges.,0.5507771,1,27781,testing manual testing test case design test plan development,solid understanding mobile app development io android unique testing challenge
cv_11f72bb2cc858a7964f75a22663df117.txt,85d22047-51c9-4fc5-b268-acbc77fefef5,0.77341413,"Able to define a clear framework of designing core-gameplay, mechanics,etc",Basic programming knowledge to understand easily the scripts.,0.5878738,0,33127,able define clear framework designing core gameplay mechanic etc,basic programming knowledge understand easily script
cv_1212912eef6f75f1f969c4a08d870cc7.txt,54d0594a-d3a8-4679-a6f3-bf7d842fad2d,0.8014939,"Capable of writing clear and accurate test cases, test reports, and bug reports","Strong coding skills in Python, JavaScript, C#, Java.",0.6199045,0,26392,capable writing clear accurate test case test report bug report,strong coding skill python javascript csharp java
cv_3cf3b0492e04e5467c919e6dd14b634d.txt,c80864e9-f980-4148-afc0-06dbc86eaa7e,0.7799519,"App stability: Google Android Vitals to investigate and fix ANRs, crashes. LeakCanary to investigate leaks","Có kinh nghiệm với Android patterns as MVP, MVVM, Clean architecture, Android Architecture",0.55979586,1,49123,app stability google android vitals investigate fix anrs crash leakcanary investigate leak,có kinh nghiệm với android pattern mvp mvvm clean architecture android architecture
cv_a5cfa6c64ffe15b6e09401be991bb15b.txt,12a69a80-a99e-4f37-a427-cc940020064e,0.7589804,I can ensure all my clients are happy and expectations are met,Good knowledge in the Internet and IT industry is an advantage,0.56294423,0,4460,ensure client happy expectation met,good knowledge internet industry advantage
cv_46ffa8bfffd34ab48c472554ffa62a4f.txt,f1cc23ac-6190-42d2-8973-fbb5ea7e7482,0.7628304,"Excellent research abilities with a focus on analyzing market trends, business processes, and data to provide insights and recommendations for improvement",Have knowledge in the fields of,0.5918365,1,45572,excellent research ability focus analyzing market trend business process data provide insight recommendation improvement,knowledge field
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,"Experienced with Clean Architecture, MVVM, and TDD (Test Driven Development)",Experience with Redux or other state management libraries.,0.55978996,0,3332,experienced clean architecture mvvm tdd test driven development,experience redux state management library
cv_0637582f81d448b243a09a23b355016e.txt,03ae8043-a652-4bef-9f12-c03e15aa773e,0.84437215,Effective communication and ability to clearly convey ideas and work content,"Strong understanding of app architecture, MVC/MVVM/MVP models, memory management, and performance optimization.",0.57544225,0,15060,effective communication ability clearly convey idea work content,strong understanding app architecture mvc mvvm mvp model memory management performance optimization
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,Proficient in writing clean and semantic HTML markup and CSS stylesheets. Experienced in implementing responsive designs and cross-browser compatibility,Experience with RESTful APIs and GraphQL.,0.597275,0,21072,proficient writing clean semantic html markup cs stylesheets experienced implementing responsive design cross browser compatibility,experience restful apis graphql
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"I have skills in working with popular database management systems such as MySQL, SQL Server, Oracle, and MongoDB. I am proficient in designing databases, writing complex queries, and optimizing performance. I also have experience working with the basic features of each database management system","Familiarity with front-end technologies like React.js, Angular, or Vue.js is a plus.",0.578145,0,21037,skill working popular database management system mysql sql server oracle mongodb proficient designing database writing complex query optimizing performance also experience working basic feature database management system,familiarity front end technology like react javascript angular vue javascript plus
cv_c11660134d35f7d96e4dadc8be6b9f27.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8130004,Passionate and committed to developing a career in the software testing field,Ability to work independently and collaboratively in a fast-paced environment.,0.56438184,0,27839,passionate committed developing career software testing field,ability work independently collaboratively fast paced environment
cv_113b2207d509347d90bc0b42f8c2ceae.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.8315363,"Research skill: Strong ability to read, analyze, and synthesize technical papers in computer vision and machine learning",Willingness to research and stay updated on advancements in Computer Vision and related fields.,0.6789184,1,8140,research skill strong ability read analyze synthesize technical paper computer vision machine learning,willingness research stay updated advancement computer vision related field
cv_d8d34773594814f3cb3f1e458eb3b769.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.814296,Willing and quick to learn new things,"Familiarity with front-end frameworks, particularly ReactJS.",0.5726635,0,47209,willing quick learn new thing,familiarity front end framework particularly react
cv_67ccc70d9899be3178c0dd2455a68746.txt,1fc732a1-7f7a-4bf9-a158-d1f9aa041f8d,0.8420857,"Experience in development of RESTful Web API (JSON, XML), Angular with PrimeNG",Strong proficiency with JavaScript,0.562926,1,21841,experience development restful web api json xml angular primeng,strong proficiency javascript
cv_db2d69c84fc86dd0610fb420ed2a9f66.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7867359,"Work well in a team, share ideas, and contribute to projects",Eagerness to adapt and apply new knowledge in real-world projects.,0.66582227,1,35520,work well team share idea contribute project,eagerness adapt apply new knowledge real world project
cv_f9828a96d58c26ad77b8041ad3e38b9d.txt,63d0daff-a18a-4399-b8c2-6d863a595e6c,0.8053484,"Problem-solving, Logical thinking, Eagerness to learn, Strong teamwork skills","Be open-minded, friendly and team player",0.63741326,0,20034,problem solving logical thinking eagerness learn strong teamwork skill,open minded friendly team player
cv_9718cd75ef149f540f3a5e273291dfd1.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7914683,"Skilled in using supporting tools such as Pycharm, Visual Studio Code, Sql Server, R Studio and Microsoft Office","Good understanding of programming language such as C# or VB.NET, ASP.NET, MVC, NET Framework",0.6374478,0,52744,skilled using supporting tool pycharm visual studio code sql server studio microsoft office,good understanding programming language csharp vbdotnet aspdotnet mvc net framework
cv_164850bdf03d918ce61473cfbd73690b.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.8035242,"Adapt quickly to new domains, ready to work & study new technologies",Understanding of the eCommerce and Hospitality domains is a significant advantage.,0.5854037,0,6778,adapt quickly new domain ready work study new technology,understanding ecommerce hospitality domain significant advantage
