cv_id,jd_id,cv_jd_similarity,cv_skill,jd_requirement,skill_requirement_similarity,ai_prediction,__index_level_0__
cv_67ccc70d9899be3178c0dd2455a68746.txt,1fc732a1-7f7a-4bf9-a158-d1f9aa041f8d,0.8420857,"Experience in development of RESTful Web API (JSON, XML), Angular with PrimeNG",Strong proficiency with JavaScript,0.562926,1,21841
cv_db2d69c84fc86dd0610fb420ed2a9f66.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7867359,"Work well in a team, share ideas, and contribute to projects",Eagerness to adapt and apply new knowledge in real-world projects.,0.66582227,1,35520
cv_f9828a96d58c26ad77b8041ad3e38b9d.txt,63d0daff-a18a-4399-b8c2-6d863a595e6c,0.8053484,"Problem-solving, Logical thinking, Eagerness to learn, Strong teamwork skills","Be open-minded, friendly and team player",0.63741326,0,20034
cv_9718cd75ef149f540f3a5e273291dfd1.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7914683,"Skilled in using supporting tools such as Pycharm, Visual Studio Code, Sql Server, R Studio and Microsoft Office","Good understanding of programming language such as C# or VB.NET, ASP.NET, MVC, NET Framework",0.6374478,0,52744
cv_164850bdf03d918ce61473cfbd73690b.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.8035242,"Adapt quickly to new domains, ready to work & study new technologies",Understanding of the eCommerce and Hospitality domains is a significant advantage.,0.5854037,0,6778
cv_728cafa56447b40084ace09944c8eaa0.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.8109276,Good time management and ability to perform under pressure,Have a good knowledge of software development process,0.62687856,1,8744
cv_5a766a586db120044ee2fa302dfcbfdd.txt,707d9503-11f7-4389-9f41-1b3e4705c308,0.8116774,Communicate ideas and information effectively,Eagerness to learn and adapt to new technologies.,0.5965071,0,45531
cv_411b9d12d3e5aa5baf93521b96a92902.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7643334,"Soft Skills: Teamwork, problem-solving, logical thinking",Willingness to accept new challenges,0.55650616,0,21269
cv_2fce4ad9f540832cc3012777d351e4f6.txt,ed4ac9ef-2045-41b7-8a1e-eea0c4229acc,0.785237,"ReactJS , Boostrap , HTML5 , CSS3 , JavaScript","HTML, CSS, Javascript, JQuery, Bootstrap,...",0.7330463,1,31932
cv_ac46da38b275a537d0477241fbbbfab6.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.7578535,Strong organizational and planning abilities,Have knowledge Python language,0.5750439,0,35028
cv_8c3ae46d001cbf9bb065ee03ae03ad86.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.7702979,Working independent and teamwork,3 years of experience,0.5516988,0,3809
cv_2c157c6c0e9f42aa8d208ff15b409a14.txt,56271eb9-c304-4e36-a3a7-f67a0478a9e9,0.7599185,Knowledgeable in using Figma for interface design,Already worked with Micro-frontend projects,0.58656144,0,53314
cv_3620fdcc1476ca7280ba76645a7226db.txt,eb4d7b81-05b2-4265-bcdd-e7db1be02a7d,0.7820852,Quick learner and adaptable,"Ability and ease with using lab tools such as debuggers, emulators, oscilloscopes, etc.",0.5883821,0,29463
cv_9a6d7e8d140530ecc727f9bab434be0c.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.81259817,Basic knowledge of programming,"Good understanding of programming language such as C# or VB.NET, ASP.NET, MVC, NET Framework",0.64612937,1,1932
cv_67ccc70d9899be3178c0dd2455a68746.txt,1fc732a1-7f7a-4bf9-a158-d1f9aa041f8d,0.8420857,"Experience in development of RESTful Web API (JSON, XML), Angular with PrimeNG",Solid experience with NodeJS and frameworks available for it,0.5937941,0,21842
cv_e518cbdd11df31b733d39623298cf03f.txt,b800c4ee-5106-4791-8b22-99a397a17989,0.81291085,Experienced in working with Java for over 1 year,Proficient in using Git,0.5632353,0,11041
cv_913eb873df3d3aae34d8f384d4d12259.txt,e5b0e9de-62cb-45f1-9f28-672d92bf732d,0.8087541,Programming Input Systems to handle controls. Understanding State Machines and how to design gameplay logic.Knowing how to optimize UI/UX in games to create a good experience for players,"Good self-learning, effective communication and teamwork abilities.",0.5519535,0,9659
cv_67ccc70d9899be3178c0dd2455a68746.txt,1fc732a1-7f7a-4bf9-a158-d1f9aa041f8d,0.8420857,"Good at: Entity Framework, SQL, Spring Boot, Spring Security, Angular framework",Solid experience with NodeJS and frameworks available for it,0.5689331,0,21832
cv_fffc1a8660ae8133883769aac65fb3aa.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.7542029,"Programming: Node.js, React.js, VueJS, PHP, JavaScript, Dart",Develop and maintain scalable and high-performance web applications using Node.js.,0.63011193,1,28249
cv_42806234d68aa9f3932673a32b47023e.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.7989412,"Frontend : HTML, CSS, JavaScript- Backend : PHP, Java,SpringBoot",Java development using Spring / Spring boot,0.56707776,1,40701
cv_709ca06a14bf74c947ca55909745077d.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.7959003,"Redmine, Jira, Postman, SOAP UI, Navicat, Excel, Power BI, VS code, Jupyter Notebook","Familiarity with Microsoft 365 apps and services (Windows OS, Word, Excel, PowerPoint, Outlook, etc.).",0.55538636,1,10887
cv_361333ef562b776ce97fe87d5e4aece3.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7944276,"Analytical thinking, practical problem solving",Eagerness to adapt and apply new knowledge in real-world projects.,0.63532484,1,52404
cv_1186bf439714d138ad0505c3f1118204.txt,3ab19875-51d3-4f0d-976f-a7d969bea3d7,0.78076506,"Able to write test cases quite well, write test cases in English",Skilled in developing test automation scripting in Java,0.60813105,0,33083
cv_c0435a65ea773983b859abd1526a631b.txt,d5f3ff70-3dfa-4502-9ebe-b24653d6a8c2,0.7966267,"Have pedagogy certificate and training experience, able to prepare learning materials and consumables (lesson plan, learning score rubric matrix, presentations, periodic and final exams), presentation skill, content writing skills (such as essays, proposals, books, learning materials), ability to optimize training materials and training for other people",Strong critical thinking and communication skills (both verbal and written in Vietnamese and English) with the ability to understand and analyze stakeholders requirements,0.6290076,1,38945
cv_5192efe51c59b4f96d50b32c4f0a80f9.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.81861544,Have basic knowledge of SQL and UX/UI,"Ability to identify and frame issues that can be addressed with AI solutions, Skilled in presenting and explaining complex AI concepts to non-experts",0.5505125,0,49162
cv_803e4c7c97643beb574be274aec25b85.txt,6f4db6c4-6955-48b9-b2e3-6c434637647e,0.7923653,"3 years hands-on experience with SQL, Power BI, Python, Advanced Excel (VBA, PowerQuery, Office Scripts, Power Automate). Basic familiarity with Cloud data analysis stack (AWS Athena and Quicksight, Google Big Query and Data Studio) and Open Source visualization ( Metabase, Redash, SuperSet). Basic Javascripts (NodeJS, ReactJS) for dashboard building",At least 3+ years of work experience,0.59485954,1,49010
cv_d382ce72a04b5b7bbb8f80465f729db5.txt,90b1bf7a-afaf-417d-906f-f178928c010e,0.7751863,Giving constructive feedback,"Experience working with micro-frontend, microservice architecture is an advantage",0.55078536,0,47804
cv_637a8269ec7ae88c1f0157314db863cf.txt,4a1e4855-506c-4e11-8f55-195b6fdfbf71,0.8011114,Ability to write SRS documents,Able to read and understand technical documents in English;,0.6059891,1,24044
cv_d3ff0103dc12c51662a1dd21f7d4d29a.txt,f1cc23ac-6190-42d2-8973-fbb5ea7e7482,0.76147807,Transaction Processing: Managing and executing all financial transactions,"Information Technology, Computer Science, Management Information Systems, Finance - Banking",0.56782186,0,14339
cv_45df128d36f8d2ab8dffed7bcb259145.txt,613c4a04-6129-4f69-bd3c-79745921087e,0.7676141,"Skilled in data cleaning, transformation, and analysis using Pandas and NumPy, allowing efficient handling and manipulation of large datasets for ML tasks",Practical knowledge of ML frameworks such as,0.56367815,0,52573
cv_2aaa9e1483ffaa7cee0d24bd3f0b36c2.txt,31e715fb-f8a5-488e-8c08-0ea84fe95715,0.75130457,"Architecture: Monolithic architecture, DDD architecture ,Clean Architecture, Microservice Architecture","Công nghệ: Redux, NodeJS, Asynchronous, Non Blocking IO, BigData, Full-Text Search, Single Sign On, Database Partitioning, Multi Tenancy, Apache Kafka, Redis.",0.5601288,0,12961
cv_6f72ff0482d5ef3c032f0745eaae7ec0.txt,e5754343-b7e0-407b-bebe-67c93304af01,0.8086981,"Currently training Python, will be ready to apply in a short time",Experience with containerization tools like Docker.,0.5586019,0,42297
cv_9239fbcf93e1a9a866e19cf7c73953aa.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.7638577,"Can read, understand English documents and basic communication",A strong sense of responsibility and resilience under pressure.,0.5844527,0,22097
cv_b5eb44a51b399a54dd0b82cd44b4bb57.txt,cc97c5f6-5052-4490-8afa-388ec5efe58f,0.7971933,English: be fluent to use in working communication,Ability to adapt to work quickly and withstand pressure.,0.6215622,0,43975
cv_ce657e9ff4fc38c0f479cfd5bb52bbed.txt,b3cf46e4-6cdc-4bd7-9078-8a27a425b5c0,0.767223,"Testing: possess knowledge and skills in Manual Testing, including test case design, execution, and test report",Solid understanding of various testing types and techniques are needed,0.60000944,1,23929
cv_20a5cd858efbb22e725c713cd982cba1.txt,5b4d7a88-a08f-420a-88e8-796bac07713c,0.7938149,Ability to utilize AI to support work,Strong knowledge of object-oriented analysis and design (OOAD).,0.58387303,0,52912
cv_bb682d30f38e531e4f4c95b95f113bdc.txt,48c64f37-4ce4-4c30-8fc8-4dd0591da8e8,0.8068368,"Programming: Python (Proficient in reading, understanding, and writing scripts, experienced in developing automated testing tools)",Proficient in testing methodologies and writing comprehensive test cases.,0.69998693,1,42620
cv_4f5fcf2b79e38c0429ffe3995a54caaf.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7933254,"Programming languages: C, Java, C .NET, JavaScript, HTML, CSS",Basic understanding of client-side scripting and JavaScript frameworks,0.599142,1,36481
cv_5895ffd685b9d5695f082d044722f28b.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.8368267,"Experienced with Git commands (clone, branch, commit, merge, rebase, stash)",Experience with Scrum/Agile development methodologies.,0.5951885,1,19855
cv_7f0ec00cc252d5cf0edf58dd239a138c.txt,2a3247f5-e75a-44cd-b24a-c8dc52062bef,0.7886572,"Actively learn, research and seek new",attitude that brings fresh ideas to the team.,0.5981195,1,31416
cv_0c586d75e538da1b91fa471e4c34807f.txt,403611b2-daeb-4c9c-8458-f2de79c7d1bc,0.80012095,"Worked with Android components such as LiveData, ViewModel, Canvas, and WindowManager","Strong experience with Swift UI, Clean Architecture, MVVM, and Combine.",0.6139949,0,34818
cv_febc24cf7c6996b812b62a83ec513829.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8525729,"Having experience on using project management and bug tracking tools such as Microsoft Teams, Google Sheets",Capable of managing multiple priorities and meeting deadlines.,0.60575557,1,27296
cv_cf734d36680f6b543e9898e3751958a2.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.80899155,Keeping high self-motivation and self-discipline,"Proficient in English (listening, speaking, reading, and writing).",0.5678756,0,27661
cv_a2694914d77977f33d864c5b19a9ae92.txt,c904b89a-905a-473f-bcf4-91e90feee01d,0.7586172,Having 1 year experience working with significant machine learning and deep learning models in order to detect anomalies in medical data,"Experience with LLM development, RAG architectures, and healthcare data",0.6332409,1,13742
cv_0637582f81d448b243a09a23b355016e.txt,03ae8043-a652-4bef-9f12-c03e15aa773e,0.84437215,Experience in project management and team leadership,Experience in building SDKs and frameworks for mobile applications.,0.67093205,0,15026
cv_dc352e47b1f88ccf9daf26d32053cdcc.txt,347f5cf4-eedd-43c9-ab30-336d277d4999,0.7775497,Proficient in using inspection tools and measurement equipment,"Highly detail-oriented, proactive, and passionate about process improvement.",0.6111005,0,53547
cv_4f9ad0525713af566f7e8bb17fe29e08.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.77439964,"Web Developer: MySQL, HTML & CSS, JavaScript",Experience in developing web or mobile applications,0.55062264,1,44705
cv_bbd2afe570c685dcb0d3455d53bb2a6d.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.78199744,"Teamwork, self-learning, and problem-solving mindset",", contributing to group projects with an understanding of Git workflows",0.5581032,1,52277
cv_728cafa56447b40084ace09944c8eaa0.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.8109276,Effective presentation and stakeholder engagement capabilities,"Good design documentation is required. Experience in creating clear, concise documentations",0.5605225,0,8720
cv_0eeea0f6ba4a29fdc8cb91a8559aed3c.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.84402084,Over 6 years of experience in implementing IT projects in various roles,in project management with a team size of,0.5925002,1,36698
cv_2215beb0e3d7c209878f22faadf1c2a0.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.7506308,Can make conversations simple and effective with people to obtain targets in the fastest and most simple way,Ability to work on tight deadlines.,0.58650494,0,97
cv_6002b9c70b8fd5d682c9f2cf75f1030c.txt,ed4ac9ef-2045-41b7-8a1e-eea0c4229acc,0.7722616,"PostgreSQL, MS SQL Server, MySQL, Redis, MongoDb","SQL Server, MySQL, Oracle...",0.7138695,1,36721
cv_0038976863ad5171443c0b6b09fdfff8.txt,d3e5cfb5-4a22-487a-998c-7be7c3edc4c7,0.8161025,Experienced in using CSS frameworks to enhance and beautify user interfaces,Experience with front-end development using,0.73947793,1,2857
cv_aac412bb24901c3ca5e4e75c7f4a2699.txt,37acb2ea-41b4-4784-9c38-02bea90fd789,0.7785089,"Researching ,Database designing, SQL Tunning, Communication, Data Analysis, Software Testing",Conduct user testing to evaluate the effectiveness of the design and collect feedback from users.,0.5602755,1,25024
cv_1149393d453e412f7bd45d219cdc3ead.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.7956963,Self-learning and research abilities,Experience with unit and integration testing.,0.5863038,0,2547
cv_0eeea0f6ba4a29fdc8cb91a8559aed3c.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.84402084,Over 6 years of experience in implementing IT projects in various roles,Ability to analyze and design software systems.,0.6105349,1,36701
cv_c800b197930fb9839e8fc90294a5a4b0.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.82652843,Strong communication and presentation skills,Good knowledge of SQL,0.6175351,0,9163
cv_28848f37fab38d8baddd155cb75b2794.txt,85d22047-51c9-4fc5-b268-acbc77fefef5,0.7617651,"User flow creation, UI system description, game balancing based on proven psychology",Experience of game reward systems.,0.6371893,1,37452
cv_7fc5d7d73a7071a2502642b3b7be1c68.txt,2788c101-2048-4746-99c1-d25ada11defe,0.78766924,"Have knowledge about WEB (HTML, CSS, BOOSTRAP, JAVASCRIPT)","Experience with relational databases (e.g., PostgreSQL, MySQL) and ORMs.",0.57476497,0,26769
cv_118c506fde236e0033b8fae91c96f851.txt,21264014-484f-49f9-978f-588c671c79af,0.798019,"Building RESTful API, middleware, handling request/response, authentication, and error handling","Solid experience with design patterns, developing from system architecture and design documentation.",0.57110953,1,17696
cv_dd195820d5c4a631e4255210242fc992.txt,b3cf46e4-6cdc-4bd7-9078-8a27a425b5c0,0.78456676,"Familiar with SQL Server, JMeter, Selenium IDE MS Office",Skills in SQL and scripting languages,0.57741404,1,6401
cv_a5501cb333a12139ca4872ad9038ecc0.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.7867882,Troubleshoot and debug application related issues,Experience in developing web or mobile applications,0.64107776,1,33272
cv_4f7edca4671c86579fbf3d9da3a5e9a7.txt,09de8a9a-6860-434c-8fa6-3dd2971a882f,0.8332398,"Experienced in using integrated development environments, with a specific focus on Xcode for the design and development of iOS applications","Solid knowledge of data structures, algorithms, and object-oriented programming.",0.58939624,0,40358
cv_c05d996b71a0a060f88ebc5ade384c75.txt,cc97c5f6-5052-4490-8afa-388ec5efe58f,0.76912606,"Technical Tools: Figma, Draw.io, Jira, Confluence, Google Workspace, Microsoft Office, basic SQL","Experience with data visualization tools (e.g., Power BI);",0.572044,0,21709
